Company_name,Company_size,Description,Img_Url,Industry,Job_function,Job_type,Location,Salary,Title,apply_link
Factory Motor Parts,1001 to 5000 Employees,"Are you someone who has a stimulating influence on nearly everyone they meet? Do you have the talent to be an aggressive closer? Do you provide the competitive drive, outgoing nature and will to be the   Auto Parts Sales Representative we have? Can you grow our auto parts business? For our employees, career challenges and opportunities are limitless. Our steady and continued growth depends on building upon our solid relationships with customers, colleagues and suppliers. We take pride in knowing we are part of an extraordinary company of talented, high-performing professionals who enjoy working in a highly challenging entrepreneurial climate. As an  , you will build Factory Motor Parts business by calling on and selling to new and existing customers to generate business, introduce new product lines, coordinate product seminars and conduct open houses. Minimum requirements include: Drug screen and background check administered as a condition of employment. We are an EEOC/AA Employer. An industry leader, FMP offers well-balanced compensation and benefits programs, which may including medical, dental, vision, life, 401K, profit sharing, paid holidays/vacation/sick time, STD/LTD, + much more. Salary is based on experience and job performance. Location: 2525 Vermont Avenue, Bismarck, ND 58504 Location: 2525 Vermont Avenue, Bismarck, ND 58504 Job Type: Full-time sales professional sales associate sales rep account representative sales consultant branch account manager Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",https://media.glassdoor.com/sql/255781/factory-motor-parts-squarelogo-1416590589871.png,Retail,sales representative,Full-time,"Bismarck, ND",,Sales Representative,"https://www.glassdoor.com/job-listing/sales-representative-factory-motor-parts-JV_IC1156224_KO0,20_KE21,40.htm?jl=3816739554&pos=110&ao=1044077&s=58&guid=0000017791fd3086ad09a3991b694c7c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f21f39ee&cb=1613062026175&jobListingId=3816739554&ctt=1613062027336"
gpac,201 to 500 Employees,"Gpac, a family-owned executive search firm, is looking for highly motivated individuals to partner with as an Executive Search Consultant. Our company was founded 30 years ago and has become one of the largest, single-site firms in the nation that is continuing to grow. We are looking to hire individuals for our Sioux Falls, SD office AND individuals to fill our ""Remote Recruiting"" positions. Search Consultants enjoy a flexible, but fast-paced, work environment. You will be surrounded by passionate co-workers pushing one another to exceed each other's own goals. This is a position that allows you to help transform people's lives by placing them in their ideal job positions across the country, while transforming your life as well, and having unlimited earnings potential with a great work-life balance. We have the resources to train you on our process and develop your own business. Applicants should have an entrepreneurial mindset and be goal-orientated. They should also be able to work well individually and as a team. No recruiting experience is required due to our training program. Please send your resume and cover letter/brief personal description to DaveK@gogpac.com or call/text 605-978-5451 to discuss in more detail. All qualified applicants will receive consideration without regard to race, age, color, sex (including pregnancy), religion, national origin, disability, sexual orientation, gender identity, marital status, military status, genetic information, or any other status protected by applicable laws or regulations. GPAC (Growing People and Companies) is an award-winning search firm specializing in placing quality professionals within multiple industries across the United States for the past 30 years. We are extremely competitive, client-focused and realize that our value is in our ability to deliver the right solutions at the right time. program manager project manager strategic planner project planner technical advisor public affairs specialist Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",https://media.glassdoor.com/sql/731572/gpac-squarelogo-1424761412590.png,Business Services,consultant,Full-time,"Bismarck, ND",$70K - $195K ,Executive Search Consultant,"https://www.glassdoor.com/job-listing/executive-search-consultant-gpac-JV_IC1156224_KO0,27_KE28,32.htm?jl=3802589958&pos=101&ao=1044072&s=149&guid=0000017791fd30869cfc7bf3716670d4&src=GD_JOB_AD&t=SRFJ&vt=w&ea=1&cs=1_12e831ec&cb=1613062026170&jobListingId=3802589958&ctt=1613062027184"
leela & lavender,1 to 50 Employees,"PT Boutique Sales Lead  Love Retail and want FLEXIBLE HOURS? We want to hear from you! Sales Leads help inspire all women in their style adventures & drive business goals. You must have a fabulous personal sense of style and super strong, positive communication skills, self-starter. A passion for fashion and a love for making connections with everyone is a must! At leela & lavender, our Sales Lead works as a team with our Store Manager to create a unique shop experience. Hours of Operations: M-F 10a - 7p Sat 10a - 6p Sun 12p - 4p Job Type: Part-time Job Type: Part-time Benefits: Schedule: Work Location: Paid Training: Management: Typical start time: Typical end time: Company's website: Work Remotely: oem sales manager regional sales manager area sales and marketing manager regional sales and marketing manager sales manager channel sales manager Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",,Retail,sales manager,Part-time,"Bismarck, ND",,Sales Leader - Boutique,"https://www.glassdoor.com/job-listing/sales-leader-boutique-leela-lavender-JV_IC1156224_KO0,21_KE22,36.htm?jl=3822348017&pos=109&ao=1044077&s=58&guid=0000017791fd3086ad09a3991b694c7c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_13855aec&cb=1613062026174&jobListingId=3822348017&ctt=1613062027364"
Factory Motor Parts,1001 to 5000 Employees,"Are you someone who has a stimulating influence on nearly everyone they meet? Do you have the talent to be an aggressive closer? Do you provide the competitive drive, outgoing nature and will to be the   Auto Parts Sales Representative we have? Can you grow our auto parts business? For our employees, career challenges and opportunities are limitless. Our steady and continued growth depends on building upon our solid relationships with customers, colleagues and suppliers. We take pride in knowing we are part of an extraordinary company of talented, high-performing professionals who enjoy working in a highly challenging entrepreneurial climate. As an  , you will build Factory Motor Parts business by calling on and selling to new and existing customers to generate business, introduce new product lines, coordinate product seminars and conduct open houses. Minimum requirements include: Drug screen and background check administered as a condition of employment. We are an EEOC/AA Employer. An industry leader, FMP offers well-balanced compensation and benefits programs, which may including medical, dental, vision, life, 401K, profit sharing, paid holidays/vacation/sick time, STD/LTD, + much more. Salary is based on experience and job performance. Location: 2525 Vermont Avenue, Bismarck, ND 58504 Location: 2525 Vermont Avenue, Bismarck, ND 58504 Job Type: Full-time mortgage consultant inside sales account manager sales rep sales associate sales professional sales consultant Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",https://media.glassdoor.com/sql/255781/factory-motor-parts-squarelogo-1416590589871.png,Retail,sales representative,Full-time,"Bismarck, ND",,Sales Representative,"https://www.glassdoor.com/job-listing/sales-representative-factory-motor-parts-JV_IC1156224_KO0,20_KE21,40.htm?jl=3816739554&pos=110&ao=1044077&s=58&guid=0000017791fd3086ad09a3991b694c7c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f21f39ee&cb=1613062026175&jobListingId=3816739554&ctt=1613062027383"
Factory Motor Parts,1001 to 5000 Employees,"Are you someone who has a stimulating influence on nearly everyone they meet? Do you have the talent to be an aggressive closer? Do you provide the competitive drive, outgoing nature and will to be the   Auto Parts Sales Representative we have? Can you grow our auto parts business? For our employees, career challenges and opportunities are limitless. Our steady and continued growth depends on building upon our solid relationships with customers, colleagues and suppliers. We take pride in knowing we are part of an extraordinary company of talented, high-performing professionals who enjoy working in a highly challenging entrepreneurial climate. As an  , you will build Factory Motor Parts business by calling on and selling to new and existing customers to generate business, introduce new product lines, coordinate product seminars and conduct open houses. Minimum requirements include: Drug screen and background check administered as a condition of employment. We are an EEOC/AA Employer. An industry leader, FMP offers well-balanced compensation and benefits programs, which may including medical, dental, vision, life, 401K, profit sharing, paid holidays/vacation/sick time, STD/LTD, + much more. Salary is based on experience and job performance. Location: 2525 Vermont Avenue, Bismarck, ND 58504 Location: 2525 Vermont Avenue, Bismarck, ND 58504 Job Type: Full-time mortgage consultant inside sales account manager sales rep sales associate sales professional sales consultant Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",https://media.glassdoor.com/sql/255781/factory-motor-parts-squarelogo-1416590589871.png,Retail,sales representative,Full-time,"Bismarck, ND",,Sales Representative,"https://www.glassdoor.com/job-listing/sales-representative-factory-motor-parts-JV_IC1156224_KO0,20_KE21,40.htm?jl=3816739554&pos=110&ao=1044077&s=58&guid=0000017791fd3086ad09a3991b694c7c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f21f39ee&cb=1613062026175&jobListingId=3816739554&ctt=1613062027394"
Centennial Homes,51 to 200 Employees,"*** Call 605-626-1900 or go to our location at 1010 S 26th St. for an application today! Join the Centennial family and start your career today!! Job Description Class A CDL Driver/Setup Tech Minimum Requirements: Delivery and installation of manufactured and modular homes to the customer's job site. - Must have a Class A CDL - Must be 21 years of age or older and possess a clean driving record - Must pass background and drug screening - Must be able to travel 2-4 nights per week - Experience in Manufactured/Modular housing is preferred but not required if you have a background in related skills ie: construction related background. *Benefits: -Competitive pay-Medical insurance-Dental and Vision insurance-Life insurance,- Paid Vacation and Sick leave,- Paid Holidays,- Paid Training- 401k- Clothing Allowance- Flex Cafeteria Plan Job Type: Full-time Schedule: Experience: License: Work Location: Trucking freight handling: Type of Freight: Pay Frequency: This Job Is Ideal for Someone Who Is: This Job Is: Company's website: Benefit Conditions: Work Remotely: car hauler ltl driver food grade tanker driver independent contractor heavy haul truck driver dump truck driver Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",https://media.glassdoor.com/sql/145501/centennial-homes-squarelogo-1429594663693.png,Real Estate,owner operator,Full-time,"Bismarck, ND",,CDL Class A Driver/Setup Tech,"https://www.glassdoor.com/job-listing/cdl-class-a-driver-setup-tech-centennial-homes-JV_IC1156224_KO0,29_KE30,46.htm?jl=3760976691&pos=108&ao=1044077&s=58&guid=0000017791fd3086ad09a3991b694c7c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_36630be8&cb=1613062026174&jobListingId=3760976691&ctt=1613062027485"
Centennial Homes,51 to 200 Employees,"*** Call 605-626-1900 or go to our location at 1010 S 26th St. for an application today! Join the Centennial family and start your career today!! Job Description Class A CDL Driver/Setup Tech Minimum Requirements: Delivery and installation of manufactured and modular homes to the customer's job site. - Must have a Class A CDL - Must be 21 years of age or older and possess a clean driving record - Must pass background and drug screening - Must be able to travel 2-4 nights per week - Experience in Manufactured/Modular housing is preferred but not required if you have a background in related skills ie: construction related background. *Benefits: -Competitive pay-Medical insurance-Dental and Vision insurance-Life insurance,- Paid Vacation and Sick leave,- Paid Holidays,- Paid Training- 401k- Clothing Allowance- Flex Cafeteria Plan Job Type: Full-time Schedule: Experience: License: Work Location: Trucking freight handling: Type of Freight: Pay Frequency: This Job Is Ideal for Someone Who Is: This Job Is: Company's website: Benefit Conditions: Work Remotely: car hauler independent contractor heavy haul truck driver ltl driver dump truck driver food grade tanker driver Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",https://media.glassdoor.com/sql/145501/centennial-homes-squarelogo-1429594663693.png,Real Estate,owner operator,Full-time,"Bismarck, ND",,CDL Class A Driver/Setup Tech,"https://www.glassdoor.com/job-listing/cdl-class-a-driver-setup-tech-centennial-homes-JV_IC1156224_KO0,29_KE30,46.htm?jl=3760976691&pos=108&ao=1044077&s=58&guid=0000017791fd3086ad09a3991b694c7c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_36630be8&cb=1613062026174&jobListingId=3760976691&ctt=1613062027836"
leela & lavender,1 to 50 Employees,"PT Boutique Sales Lead  Love Retail and want FLEXIBLE HOURS? We want to hear from you! Sales Leads help inspire all women in their style adventures & drive business goals. You must have a fabulous personal sense of style and super strong, positive communication skills, self-starter. A passion for fashion and a love for making connections with everyone is a must! At leela & lavender, our Sales Lead works as a team with our Store Manager to create a unique shop experience. Hours of Operations: M-F 10a - 7p Sat 10a - 6p Sun 12p - 4p Job Type: Part-time Job Type: Part-time Benefits: Schedule: Work Location: Paid Training: Management: Typical start time: Typical end time: Company's website: Work Remotely: oem sales manager regional sales manager area sales and marketing manager regional sales and marketing manager sales manager channel sales manager Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",,Retail,sales manager,Part-time,"Bismarck, ND",,Sales Leader - Boutique,"https://www.glassdoor.com/job-listing/sales-leader-boutique-leela-lavender-JV_IC1156224_KO0,21_KE22,36.htm?jl=3822348017&pos=109&ao=1044077&s=58&guid=0000017791fd3086ad09a3991b694c7c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_13855aec&cb=1613062026174&jobListingId=3822348017&ctt=1613062027382"
Centennial Homes,51 to 200 Employees,"*** Call 605-626-1900 or go to our location at 1010 S 26th St. for an application today! Join the Centennial family and start your career today!! Job Description Class A CDL Driver/Setup Tech Minimum Requirements: Delivery and installation of manufactured and modular homes to the customer's job site. - Must have a Class A CDL - Must be 21 years of age or older and possess a clean driving record - Must pass background and drug screening - Must be able to travel 2-4 nights per week - Experience in Manufactured/Modular housing is preferred but not required if you have a background in related skills ie: construction related background. *Benefits: -Competitive pay-Medical insurance-Dental and Vision insurance-Life insurance,- Paid Vacation and Sick leave,- Paid Holidays,- Paid Training- 401k- Clothing Allowance- Flex Cafeteria Plan Job Type: Full-time Schedule: Experience: License: Work Location: Trucking freight handling: Type of Freight: Pay Frequency: This Job Is Ideal for Someone Who Is: This Job Is: Company's website: Benefit Conditions: Work Remotely: car hauler ltl driver food grade tanker driver independent contractor heavy haul truck driver dump truck driver Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",https://media.glassdoor.com/sql/145501/centennial-homes-squarelogo-1429594663693.png,Real Estate,owner operator,Full-time,"Bismarck, ND",,CDL Class A Driver/Setup Tech,"https://www.glassdoor.com/job-listing/cdl-class-a-driver-setup-tech-centennial-homes-JV_IC1156224_KO0,29_KE30,46.htm?jl=3760976691&pos=108&ao=1044077&s=58&guid=0000017791fd3086ad09a3991b694c7c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_36630be8&cb=1613062026174&jobListingId=3760976691&ctt=1613062027716"
Northland PACE,N/A,"Northland PACE Senior Care Services has at its core the goal of helping people age 55 and older stay healthy, independent and remain in their homes and communities as long as possible, PACE Stands for P*rogram of A*ll-Inclusive C* are for the E*lderly. The PACE Program is designed for individuals who may require nursing home placement but would prefer to receive the kind of support that keeps them safely in their homes and communities. Northland PACE provides this support by creating an all-inclusive program of care that meets each individual participant's needs. Northland PACE helps aging individuals and their family caregivers by providing and coordinating a full rand of healthcare and in-home services. Northland PACE is looking for a Nurse Practitioner to provide primary care and continuous medical coverage, provide direct primary care services to Northland PACE participant. The Nurse Practitioner demonstrates the knowledge and skill necessary to assess, plan care for and provide services to frail elderly participants according to assigned responsibilities and Northland PACE standards. Under limited direction and in accordance with all applicable federal, stat and local laws/regulation and policies, procedures and guidelines primary responsibilities of the Nurse Practitioner are: a. Conduct comprehensive History and Physical on new referrals. b. Conducts quarterly History and Physical on established participants. c. Provides evaluation and treatment of participants during acute illness. d. Determines the need for and facilitating referrals to other medical specialists when deemed necessary. e. Discussing care guidelines with participants. f. Exercises judicious utilization of specialist consultations. g. Participates in rotating night and weekend call with other Northland PACE primary care providers. h. Participates in the development and revision of the participant’s plan of care as a member of the interdisciplinary team. Integrates the primary care treatment plan into the overall plan of care developed by the interdisciplinary team. Interacts with other team members to meet emergent and acute needs of participants. Participates in discharge planning. i. Participates in quality management program activities, including peer review. j. Maintains quality documentation of all services provided. k. Collaborates with primary care physician and medical director to ensure continuity of care (e.g., during acute hospitalizations). l. Conducts home visits and nursing home visits as needed. m. Knows and adheres to the philosophy and goals of Northland PACE. n. Keeps confidentiality of client records, reports and discussions. o. Participates in formulation and maintenance of Northland PACE Program policies and procedures. p. Participates in Northland PACE Committees as requested by the Medical Director. May chair committees or task forces. q. Attends and participates in scheduled staff meetings and client care meetings as requested. r. Maintains flexibility in schedule and responds to unexpected emergencies and changes in workload in order to fulfill responsibilities. s. Utilizes supplies and equipment economically. t. Informs the Medical Director of “unusual incidents”. u. Identifies nursing service delivery problems and uses good judgment in their solution. v. Is professional in manner in the clinical area; recognizes own limits and seeks help and guidance from the Medical Director as appropriate. w. Maintains licensure and certification and pursues professional growth through continuing education. Licensure: Certified Registered Nurse Practitioner license to practice in North Dakota, current DEA registration. Special Training: Interdisciplinary teamwork; ability to work effectively with culturally, economically and educationally diverse populations, and form positive interpersonal relations in dealing with a wide range of staff and clients is essential. Advanced knowledge of health care, geriatrics and primary care. Job Type: Full-time Pay: $105,000.00 - $110,000.00 per year Benefits: Medical Specialty: Schedule: Education: Work Location: Employer type: Qualifications: Uniform: Nurse Patient Ratio: PRN: Relocation Assistance Provided: Benefit Conditions: COVID-19 Precaution(s): nursing instructor nurse anesthetist advanced practice nurse nursing faculty Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",,,nurse practitioner,Full-time,"Bismarck, ND",,Geriatric Nurse Practitioner,"https://www.glassdoor.com/job-listing/geriatric-nurse-practitioner-northland-pace-JV_IC1156224_KO0,28_KE29,43.htm?jl=3779347730&pos=106&ao=1044077&s=58&guid=0000017791fd3086ad09a3991b694c7c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_40aebc18&cb=1613062026174&jobListingId=3779347730&ctt=1613062028613"
leela & lavender,1 to 50 Employees,"PT Boutique Sales Lead  Love Retail and want FLEXIBLE HOURS? We want to hear from you! Sales Leads help inspire all women in their style adventures & drive business goals. You must have a fabulous personal sense of style and super strong, positive communication skills, self-starter. A passion for fashion and a love for making connections with everyone is a must! At leela & lavender, our Sales Lead works as a team with our Store Manager to create a unique shop experience. Hours of Operations: M-F 10a - 7p Sat 10a - 6p Sun 12p - 4p Job Type: Part-time Job Type: Part-time Benefits: Schedule: Work Location: Paid Training: Management: Typical start time: Typical end time: Company's website: Work Remotely: oem sales manager regional sales manager area sales and marketing manager regional sales and marketing manager sales manager channel sales manager Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",,Retail,sales manager,Part-time,"Bismarck, ND",,Sales Leader - Boutique,"https://www.glassdoor.com/job-listing/sales-leader-boutique-leela-lavender-JV_IC1156224_KO0,21_KE22,36.htm?jl=3822348017&pos=109&ao=1044077&s=58&guid=0000017791fd3086ad09a3991b694c7c&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_13855aec&cb=1613062026174&jobListingId=3822348017&ctt=1613062027371"
